Codigo Parcelamento;Id Divida
40194044;163869021
40194054;163869022
40194061;163869023
40194065;163869024
40194071;163869025
40194074;163869026
40194080;163869027
40194085;163869028
40194094;163869029
40194096;163869030
40194099;163869031
40194101;163869032
40194109;163869033
40194129;163869034
40194134;163869035
40194136;163869036
40194139;163869037
40194149;163869038
40194201;163869119
40194223;163869120
40194225;163869121
40194233;163869122
40194255;163869123
40194256;163869124
40194280;163869125
40194297;163869126
40194308;163869127
40194315;163869128
40194327;163869129
40194342;163869130
40194346;163869131
40194354;163869132
40194380;163869133
40194419;163869134
40194424;163869135
40194434;163869136
40194439;163869137
40194444;163869138
40194446;163869279
40194499;163869280
40194509;163869281
40194563;163869282
40194564;163869283
40194566;163869284
40194570;163869285
40194597;163869286
40194621;163869287
40194630;163869288
40194635;163869289
40194647;163869290
40194673;163869291
40194682;163869292
40194687;163869293
40194709;163869294
40194710;163869295
40194716;163869296
40194719;163869297
40194757;163869298
40194759;163869399
40194782;163869400
40194795;163869401
40194797;163869402
40194800;163869403
40194810;163869404
40194811;163869405
40194814;163869406
40194849;163869407
40194970;163869408
40194975;163869409
40194977;163869410
40194980;163869411
40194981;163869412
40194984;163869413
40195013;163869414
40195032;163869415
40195033;163869416
40195047;163869417
40195055;163869418
40195057;163869519
40195058;163869520
40195067;163869521
40195078;163869522
40195086;163869523
40195101;163869524
40195108;163869525
40195115;163869526
40195121;163869527
40195171;163869528
40195198;163869529
40195224;163869530
40195230;163869531
40195332;163869532
40195341;163869533
40195346;163869534
40195396;163869535
40195399;163869536
40195402;163869537
40195406;163869538
40195413;163869679
40195437;163869680
40195446;163869681
40195458;163869682
40195465;163869683
40195547;163869684
40195558;163869685
40195560;163869686
40195601;163869687
40195604;163869688
40195617;163869689
40195624;163869690
40195642;163869691
40195649;163869692
40195673;163869693
40195688;163869694
40195690;163869695
40195701;163869696
40195706;163869697
40195727;163869698
40195736;163869819
40195760;163869820
40195767;163869821
40195768;163869822
40195778;163869823
40195786;163869824
40195819;163869825
40195820;163869826
40195875;163869827
40195886;163869828
40195889;163869829
40195893;163869830
40195898;163869831
40195904;163869832
40195906;163869833
40195982;163869834
40196005;163869835
40196015;163869836
40196038;163869837
40196043;163869838
40196048;163869999
40196050;163870000
40196060;163870001
40196063;163870002
40196081;163870003
40196086;163870004
40196089;163870005
40196090;163870006
40196110;163870007
40196213;163870008
40196227;163870009
40196235;163870010
40196236;163870011
40196312;163870012
40196314;163870013
40196325;163870014
40196329;163870015
40196348;163870016
40196355;163870017
40196369;163870018
40196370;163870139
40196403;163870140
40196407;163870141
40196428;163870142
40196440;163870143
40196569;163870144
40196583;163870145
40196586;163870146
40196587;163870147
40196607;163870148
40196608;163870149
40196616;163870150
40196631;163870151
40196643;163870152
40196677;163870153
40196679;163870154
40196703;163870155
40196707;163870156
40196711;163870157
40196761;163870158
40196786;163870259
40196846;163870260
40196864;163870261
40196883;163870262
40196889;163870263
40196976;163870264
40196977;163870265
40196981;163870266
40196982;163870267
40196995;163870268
40197010;163870269
40197033;163870270
40197038;163836219
40197065;163836220
40197068;163836221
40197089;163836222
40197091;163836223
40197108;163836224
40197122;163836225
40197124;163836226
40197157;163836227
40197180;163836228
40197205;163836229
40197245;163836230
40197255;163836231
40197256;163836232
40197281;163836233
40197359;163836234
40197374;163836235
40197382;163836236
40197405;163836237
40197406;163836238
40197408;163836359
40197434;163836360
40197457;163836361
40197473;163836362
40197488;163836363
40197526;163836364
40197609;163836365
40197610;163836366
40197614;163836367
40197634;163836368
40197645;163836369
40197687;163836370
40197703;163836371
40197704;163836372
40197717;163836373
40197725;163836374
40197743;163836375
40197746;163836376
40197781;163836377
40197787;163836378
40197824;163836499
40197848;163836500
40197934;163836501
40197988;163836502
40198010;163836503
40198022;163836504
40198070;163836505
40198097;163836506
40198128;163836507
40198139;163836508
40198148;163836509
40198157;163836510
40198200;163836511
40198242;163836512
40198246;163836513
40198259;163836514
40198282;163836515
40198301;163836516
40198324;163836517
40198337;163836518
40198348;163836619
40198352;163836620
40198359;163836621
40198362;163836622
40198363;163836623
40198366;163836624
40198369;163836625
40198377;163836626
40198380;163836627
40198382;163836628
40198402;163836629
40198426;163836630
40198431;163836631
40198475;163836632
40198493;163836633
40198499;163836634
40198520;163836635
40198552;163836636
40198559;163836637
40198587;163836638
40198597;163836699
40198630;163836700
40198683;163836701
40198699;163836702
40198702;163836703
40198723;163836704
40198727;163836705
40198729;163836706
40198730;163836707
40198737;163836708
40198738;163836709
40198749;163836710
40198764;163836711
40198790;163836712
40198792;163836713
40198830;163836714
40198850;163836715
40198875;163836716
40198877;163836717
40198911;163836718
40198915;163836819
40198919;163836820
40198936;163836821
40198942;163836822
40198949;163836823
40198955;163836824
40198975;163836825
40198988;163836826
40199016;163836827
40199028;163836828
40199048;163836829
40199057;163836830
40199070;163836831
40199076;163836832
40199079;163836833
40199081;163836834
40199083;163836835
40199084;163836836
40199090;163836837
40199099;163836838
40199102;163836959
40199108;163836960
40199133;163836961
40199157;163836962
40199158;163836963
40199160;163836964
40199163;163836965
40199174;163836966
40199181;163836967
40199208;163836968
40199209;163836969
40199213;163836970
40199218;163836971
40199222;163836972
40199242;163836973
40199261;163836974
40199266;163836975
40199282;163836976
40199317;163836977
40199321;163836978
40199368;163837119
40199382;163837120
40199393;163837121
40199408;163837122
40199411;163837123
40199413;163837124
40199414;163837125
40199417;163837126
40199480;163837127
40199481;163837128
40199490;163837129
40199494;163837130
40199495;163837131
40199511;163837132
40199512;163837133
40199518;163837134
40199523;163837135
40199536;163837136
40199541;163837137
40199542;163837138
40199548;163837259
40199560;163837260
40199581;163837261
40199585;163837262
40199588;163837263
40199607;163837264
40199608;163837265
40199618;163837266
40199621;163837267
40199624;163837268
40199627;163837269
40199628;163837270
40199640;163837271
40199643;163837272
40199650;163837273
40199651;163837274
40199667;163837275
40199673;163837276
40199674;163837277
40199682;163837278
40199702;163837399
40199706;163837400
40199738;163837401
40199741;163837402
40199745;163837403
40199746;163837404
40199748;163837405
40199750;163837406
40199761;163837407
40199762;163837408
40199772;163837409
40199776;163837410
40199783;163837411
40199784;163837412
40199786;163837413
40199788;163837414
40199792;163837415
40199795;163837416
40199814;163837417
40199821;163837418
40199834;163837539
40199835;163837540
40199846;163837541
40199848;163837542
40199855;163837543
40199869;163837544
40199881;163837545
40199882;163837546
40199889;163837547
40199890;163837548
40199899;163837549
40199918;163837550
40199936;163837551
40199948;163837552
40199952;163837553
40199958;163837554
40199961;163837555
40199978;163837556
40199982;163837557
40199988;163837558
40199989;163837659
40200038;163837660
40200060;163837661
40200119;163837662
40200122;163837663
40200123;163837664
40200124;163837665
40200125;163837666
40200131;163837667
40200132;163837668
40200137;163837669
40200143;163837670
40200161;163837671
40200206;163837672
40200210;163837673
40200217;163837674
40200234;163837675
40200253;163837676
40200280;163837677
40200283;163837678
40200289;163837779
40200290;163837780
40200291;163837781
40200293;163837782
40200313;163837783
40200320;163837784
40200339;163837785
40200341;163837786
40200342;163837787
40200363;163837788
40200369;163837789
40200373;163837790
40200374;163837791
40200379;163837792
40200390;163837793
40200394;163837794
40200408;163837795
40200425;163837796
40200442;163837797
40200443;163837798
40200465;163837919
40200473;163837920
40200474;163837921
40200480;163837922
40200490;163837923
40200503;163837924
40200507;163837925
40200540;163837926
40200542;163837927
40200552;163837928
40200560;163837929
40200562;163837930
40200574;163837931
40200602;163837932
40200617;163837933
40200640;163837934
40200656;163837935
40200667;163837936
40200668;163837937
40200676;163837938
40200687;163838099
40200693;163838100
40200697;163838101
40200698;163838102
40200725;163838103
40200727;163838104
40200729;163838105
40200750;163838106
40200751;163838107
40200752;163838108
40200771;163838109
40200787;163838110
40200792;163838111
40200794;163838112
40200821;163838113
40200834;163838114
40200835;163838115
40200836;163838116
40200841;163838117
40200852;163838118
40200873;164113899
40200920;164113900
40200937;164113901
40200941;164113902
40200948;164113903
40200964;164113904
40201024;164113905
40201036;164113906
40201041;164113907
40201056;164113908
40201064;164113909
40201067;164113910
40201069;164113911
40201074;164113912
40201087;164113913
40201093;164113914
40201094;164113915
40201095;164113916
40201109;164113917
40201111;164113918
40201117;164113999
40201118;164114000
40201120;164114001
40201125;164114002
40201133;164114003
40201134;164114004
40201137;164114005
40201138;164114006
40201147;164114007
40201162;164114008
40201163;164114009
40201167;164114010
40201170;164114011
40201175;164114012
40201177;164114013
40201202;164114014
40201259;164114015
40201268;164114016
40201275;164114017
40201284;164114018
40201288;164114079
40201291;164114080
40201306;164114081
40201319;164114082
40201321;164114083
40201322;164114084
40201323;164114085
40201357;164114086
40201358;164114087
40201359;164114088
40201371;164114089
40201381;164114090
40201384;164114091
40201385;164114092
40201389;164114093
40201393;164114094
40201397;164114095
40201398;164114096
40201399;164114097
40201401;164114098
40201402;164114199
40201406;164114200
40201418;164114201
40201424;164114202
40201442;164114203
40201444;164114204
40201445;164114205
40201456;164114206
40201474;164114207
40201479;164114208
40201502;164114209
40201504;164114210
40201508;164114211
40201513;164114212
40201517;164114213
40201520;164114214
40201524;164114215
40201528;164114216
40201531;164114217
40201535;164114218
40201537;164114299
40201550;164114300
40201551;164114301
40201553;164114302
40201555;164114303
40201558;164114304
40201560;164114305
40201561;164114306
40201564;164114307
40201567;164114308
40201569;164114309
40201584;164114310
40201599;164114311
40201600;164114312
40201603;164114313
40201605;164114314
40201606;164114315
40201608;164114316
40201610;164114317
40201612;164114318
40201617;164114359
40201620;164114360
40201623;164114361
40201625;164114362
40201635;164114363
40201637;164114364
40201638;164114365
40201647;164114366
40201649;164114367
40201653;164114368
40201665;164114369
40201670;164114370
40201682;164114371
40201686;164114372
40201709;164114373
40201715;164114374
40201717;164114375
40201741;164114376
40201746;164114377
40201748;164114378
40201749;164114419
40201750;164114420
40201762;164114421
40201783;164114422
40201793;164114423
40201819;164114424
40201823;164114425
40201829;164114426
40201856;164114427
40201860;164114428
40201863;164114429
40201865;164114430
40201867;164114431
40201871;164114432
40201880;164114433
40201891;164114434
40201911;164114435
40201923;164114436
40201944;164114437
40201972;164114438
40201982;164114499
40201985;164114500
40202022;164114501
40202025;164114502
40202058;164114503
40202114;164114504
40202133;164114505
40202151;164114506
40202160;164114507
40202192;164114508
40202195;164114509
40202207;164114510
40202208;164114511
40202209;164114512
40202210;164114513
40202211;164114514
40202212;164114515
40202213;164114516
40202227;164114517
40202229;164114518
40202230;164114579
40202233;164114580
40202234;164114581
40202243;164114582
40202259;164114583
40202260;164114584
40202261;164114585
40202262;164114586
40202263;164114587
40202275;164114588
40202280;164114589
40202281;164114590
40202283;164114591
40202286;164114592
40202288;164114593
40202289;164114594
40202290;164114595
40202320;164114596
40202346;164114597
40202347;164114598
40202378;164114619
40202381;164114620
40202386;164114621
40202389;164114622
40202425;164114623
40202426;164114624
40202431;164114625
40202452;164114626
40202456;164114627
40202462;164114628
40202465;164114629
40202478;164114630
40202515;164114631
40202517;164114632
40202518;164114633
40202523;164114634
40202524;164114635
40202525;164114636
40202526;164114637
40202527;164114638
40202529;164114659
40202545;164114660
40202564;164114661
40202592;164114662
40202594;164114663
40202595;164114664
40202599;164114665
40202600;164114666
40202602;164114667
40202607;164114668
40202622;164114669
40202626;164114670
40202627;164114671
40202633;164114672
40202648;164114673
40202651;164114674
40202656;164114675
40202658;164114676
40202662;164114677
40202670;164114678
40202673;164114679
40202678;164114680
40202679;164114681
40202681;164114682
40202683;164114683
40202700;164114684
40202702;164114685
40202725;164114686
40202734;164114687
40202738;164114688
40202754;164114689
40202780;164114690
40202805;164114691
40202811;164114692
40202813;164114693
40202839;164114694
40202871;164114695
40202873;164114696
40202880;164114697
40202883;164114698
40202887;164114699
40202888;164114700
40202891;164114701
40202904;164114702
40202913;164114703
40202920;164114704
40202940;164114705
40202941;164114706
40202955;164114707
40202959;164114708
40202963;164114709
40202964;164114710
40202965;164114711
40202977;164114712
40202980;164114713
40202984;164114714
40202990;164114715
40202995;164114716
40202998;164114717
40202999;164114718
40203006;164114719
40203008;164114720
40203017;164114721
40203046;164114722
40203047;164114723
40203058;164114724
40203073;164114725
40203084;164114726
40203085;164114727
40203090;164114728
40203091;164114729
40203093;164114730
40203094;164114731
40203096;164114732
40203104;164114733
40203109;164114734
40203113;164114735
40203114;164114736
40203149;164114737
40203153;164114738
40203154;164114739
40203167;164114740
40203181;164114741
40203194;164114742
40203195;164114743
40203207;164114744
40203209;164114745
40203221;164114746
40203223;164114747
40203235;164114748
40203241;164114749
40203242;164114750
40203246;164114751
40203258;164114752
40203269;164114753
40203274;164114754
40203275;164114755
40203276;164114756
40203282;164114757
40203316;164114758
40203382;163869099
40203398;163869100
40203405;163869101
40203411;163869102
40203412;163869103
40203418;163869104
40203420;163869105
40203421;163869106
40203427;163869107
40203436;163869108
40203440;163869109
40203452;163869110
40203465;163869111
40203473;163869112
40203475;163869113
40203481;163869114
40203484;163869115
40203495;163869116
40203496;163869117
40203498;163869118
40203519;163869239
40203524;163869240
40203526;163869241
40203530;163869242
40203538;163869243
40203554;163869244
40203563;163869245
40203564;163869246
40203566;163869247
40203567;163869248
40203573;163869249
40203589;163869250
40203646;163869251
40203658;163869252
40203659;163869253
40203670;163869254
40203676;163869255
40203677;163869256
40203685;163869257
40203691;163869258
40203699;163869439
40203701;163869440
40203703;163869441
40203714;163869442
40203721;163869443
40203726;163869444
40203727;163869445
40203728;163869446
40203810;163869447
40203811;163869448
40203852;163869449
40203879;163869450
40203880;163869451
40203881;163869452
40203884;163869453
40203906;163869454
40203921;163869455
40203922;163869456
40203925;163869457
40203945;163869458
40203973;163869599
40203974;163869600
40204011;163869601
40204050;163869602
40204052;163869603
40204056;163869604
40204088;163869605
40204091;163869606
40204092;163869607
40204093;163869608
40204100;163869609
40204101;163869610
40204102;163869611
40204103;163869612
40204125;163869613
40204137;163869614
40204201;163869615
40204207;163869616
40204209;163869617
40204213;163869618
40204227;163869719
40204259;163869720
40204260;163869721
40204276;163869722
40204277;163869723
40204281;163869724
40204299;163869725
40204319;163869726
40204321;163869727
40204331;163869728
40204334;163869729
40204343;163869730
40204358;163869731
40204359;163869732
40204360;163869733
40204389;163869734
40204402;163869735
40204426;163869736
40204432;163869737
40204433;163869738
40204434;163869899
40204435;163869900
40204436;163869901
40204437;163869902
40204438;163869903
40204439;163869904
40204440;163869905
40204455;163869906
40204459;163869907
40204468;163869908
40204488;163869909
40204494;163869910
40204495;163869911
40204496;163869912
40204497;163869913
40204498;163869914
40204504;163869915
40204519;163869916
40204521;163869917
40204577;163869918
40204578;163870039
40204582;163870040
40204585;163870041
40204588;163870042
40204589;163870043
40204598;163870044
40204599;163870045
40204600;163870046
40204618;163870047
40204650;163870048
40204655;163870049
40204656;163870050
40204668;163870051
40204714;163870052
40204725;163870053
40204756;163870054
40204758;163870055
40204759;163870056
40204760;163870057
40204777;163870058
40204826;163870159
40204841;163870160
40204844;163870161
40204845;163870162
40204846;163870163
40204856;163870164
40204858;163870165
40204861;163870166
40204875;163870167
40204881;163870168
40204891;163870169
40204892;163870170
40204900;163870171
40204908;163870172
40204909;163870173
40204910;163870174
40204911;163870175
40204914;163870176
40204916;163870177
40204917;163870178
40204939;163870279
40204940;163870280
40204943;163870281
40204949;163870282
40204950;163870283
40205023;163870284
40205024;163870285
40205026;163870286
40205036;163870287
40205056;163870288
40205084;163870289
40205095;163870290
40205114;163870291
40205116;163870292
40205122;163870293
40205134;163870294
40205144;163870295
40205163;163870296
40205165;163870297
40205176;163870298
40205179;163870379
40205187;163870380
40205189;163870381
40205190;163870382
40205191;163870383
40205199;163870384
40205200;163870385
40205206;163870386
40205208;163870387
40205210;163870388
40205230;163870389
40205246;163870390
40205253;163870391
40205277;163870392
40205290;163870393
40205299;163870394
40205302;163870395
40205311;163870396
40205312;163870397
40205338;163870398
40205339;163870479
40205342;163870480
40205343;163870481
40205344;163870482
40205346;163870483
40205347;163870484
40205350;163870485
40205351;163870486
40205361;163870487
40205363;163870488
40205368;163870489
40205369;163870490
40205370;163870491
40205371;163870492
40205373;163870493
40205374;163870494
40205378;163870495
40205392;163870496
40205396;163870497
40205397;163870498
40205414;163870619
40205438;163870620
40205484;163870621
40205486;163870622
40205490;163870623
40205510;163870624
40205512;163870625
40205514;163870626
40205521;163870627
40205524;163870628
40205533;163870629
40205543;163870630
40205603;163870631
40205605;163870632
40205606;163870633
40205607;163870634
40205611;163870635
40205612;163870636
40205614;163870637
40205615;163870638
40205616;163870759
40205619;163870760
40205620;163870761
40205632;163870762
40205638;163870763
40205641;163870764
40205642;163870765
40205643;163870766
40205644;163870767
40205666;163870768
40205667;163870769
40205673;163870770
40205674;163870771
40205675;163870772
40205677;163870773
40205681;163870774
40205723;163870775
40205726;163870776
40205748;163870777
40205749;163870778
40205750;163870959
40205756;163870960
40205758;163870961
40205759;163870962
40205760;163870963
40205761;163870964
40205762;163870965
40205786;163870966
40205796;163870967
40205798;163870968
40205809;163870969
40205815;163870970
40205829;163870971
40205836;163870972
40205844;163870973
40205864;163870974
40205883;163870975
40205888;163870976
40205903;163870977
40205921;163870978
40205937;163871179
40205951;163871180
40205962;163871181
40205971;163871182
40205993;163871183
40205999;163871184
40206002;163871185
40206003;163871186
40206005;163871187
40206006;163871188
40206011;163871189
40206013;163871190
40206014;163871191
40206015;163871192
40206016;163871193
40206017;163871194
40206018;163871195
40206036;163871196
40206064;163871197
40206070;163871198
40206077;163960499
40206079;163960500
40206098;163960501
40206137;163960502
40206138;163960503
40206140;163960504
40206194;163960505
40206213;163960506
40206214;163960507
40206217;163960508
40206219;163960509
40206220;163960510
40206221;163960511
40206235;163960512
40206245;163960513
40206250;163960514
40206258;163960515
40206272;163960516
40206298;163960517
40206300;163960518
40206304;163960619
40206307;163960620
40206309;163960621
40206318;163960622
40206319;163960623
40206336;163960624
40206343;163960625
40206353;163960626
40206354;163960627
40206360;163960628
40206362;163960629
40206364;163960630
40206372;163960631
40206390;163960632
40206398;163960633
40206399;163960634
40206401;163960635
40206412;163960636
40206413;163960637
40206414;163960638
40206415;163960679
40206421;163960680
40206447;163960681
40206463;163960682
40206483;163960683
40206512;163960684
40206513;163960685
40206516;163960686
40206517;163960687
40206527;163960688
40206528;163960689
40206532;163960690
40206533;163960691
40206535;163960692
40206574;163960693
40206578;163960694
40206581;163960695
40206582;163960696
40206586;163960697
40206594;163960698
40206608;163960779
40206612;163960780
40206623;163960781
40206634;163960782
40206635;163960783
40206664;163960784
40206683;163960785
40206685;163960786
40206686;163960787
40206687;163960788
40206688;163960789
40206696;163960790
40206702;163960791
40206707;163960792
40206708;163960793
40206711;163960794
40206712;163960795
40206713;163960796
40206714;163960797
40206726;163960798
40206731;163960819
40206740;163960820
40206761;163960821
40206762;163960822
40206768;163960823
40206779;163960824
40206781;163960825
40206789;163960826
40206790;163960827
40206792;163960828
40206809;163960829
40206823;163960830
40206829;163960831
40206830;163960832
40206833;163960833
40206851;163960834
40206852;163960835
40206853;163960836
40206854;163960837
40206872;163960838
40206909;163960939
40206911;163960940
40206913;163960941
40206915;163960942
40206916;163960943
40206917;163960944
40206919;163960945
40206928;163960946
40206963;163960947
40206974;163960948
40206986;163960949
40207001;163960950
40207002;163960951
40207012;163960952
40207020;163960953
40207032;163960954
40207034;163960955
40207039;163960956
40207041;163960957
40207042;163960958
40207043;163961039
40207049;163961040
40207054;163961041
40207059;163961042
40207110;163961043
40207112;163961044
40207119;163961045
40207120;163961046
40207122;163961047
40207124;163961048
40207130;163961049
40207204;163961050
40207231;163961051
40207262;163961052
40207265;163961053
40207266;163961054
40207267;163961055
40207276;163961056
40207303;163961057
40207310;163961058
40207317;163961119
40207318;163961120
40207323;163961121
40207337;163961122
40207340;163961123
40207341;163961124
40207348;163961125
40207351;163961126
40207355;163961127
40207360;163961128
40207361;163961129
40207381;163961130
40207382;163961131
40207383;163961132
40207401;163961133
40207420;163961134
40207421;163961135
40207422;163961136
40207433;163961137
40207440;163961138
40207453;163961239
40207458;163961240
40207459;163961241
40207463;163961242
40207468;163961243
40207480;163961244
40207492;163961245
40207493;163961246
40207494;163961247
40207496;163961248
40207519;163961249
40207522;163961250
40207523;163961251
40207534;163961252
40207535;163961253
40207541;163961254
40207542;163961255
40207544;163961256
40207549;163961257
40207554;163961258
40207562;163961379
40207571;163961380
40207580;163961381
40207581;163961382
40207582;163961383
40207583;163961384
40207585;163961385
40207588;163961386
40207589;163961387
40207590;163961388
40207613;163961389
40207615;163961390
40207616;163961391
40207617;163961392
40207647;163961393
40207662;163961394
40207673;163961395
40207678;163961396
40207688;163961397
40207689;163961398
40207693;163961559
40207699;163961560
40207701;163961561
40207702;163961562
40207703;163961563
40207715;163961564
40207719;163961565
40207720;163961566
40207725;163961567
40207751;163961568
40207757;163961569
40207762;163961570
40207766;163961571
40207768;163961572
40207789;163961573
40207790;163961574
40207792;163961575
40207794;163961576
40207799;163961577
40207800;163961578
40207806;163961719
40207807;163961720
40207810;163961721
40207813;163961722
40207826;163961723
40207834;163961724
40207835;163961725
40207836;163961726
40207843;163961727
40207844;163961728
40207845;163961729
40207847;163961730
40207856;163961731
40207860;163961732
40207861;163961733
40207862;163961734
40207864;163961735
40207865;163961736
40207866;163961737
40207868;163961738
40207880;163961839
40207883;163961840
40207907;163961841
40207909;163961842
40207912;163961843
40207914;163961844
40207944;163961845
40207945;163961846
40207948;163961847
40207949;163961848
40207952;163961849
40207960;163961850
40207961;163961851
40207964;163961852
40207967;163961853
40207969;163961854
40207970;163961855
40207971;163961856
40207972;163961857
40207973;163961858
40207984;163962039
40207990;163962040
40207991;163962041
40207994;163962042
40207995;163962043
40207997;163962044
40207998;163962045
60019277;163874191
60019311;163874365
60019454;163962046
